Geoscience Australia said the 5.3 quake did not generate a tsunami. The 2004 Indian Ocean earthquake which had a magnitude of 9.0 triggered a series of lethal tsunamis on December 26 2004 that killed over 270,000 people making it the deadliest tsunami in recorded history.,A tsunami is a series of waves created when a body of water rapidly displaced on a massive scale.,UNKNOWN
Switzerland has ratified bilateral agreements with the members of the European Union in March 2004 but the new members (Cyprus  Czech Republic  Estonia Hungary Latvia Lithuania Malta Poland Slovakia and Slovenia) were not included in the deal.,Lithuania intends to introduce the use of the Euro as an official currency on January 1 2007.,UNKNOWN
It is outstripped only by Denmark the Netherlands Belgium Sweden Finland and France and thus ranks 7th in the 25-member European Union in terms of broadband Internet penetration.,12 members of the European Union use the Euro instead of their own national currencies.,UNKNOWN
The documents commented by the magazine date of April 25 2002 epoch in which the Brazilian president was Fernando Henrique Cardoso.,The Brazilian President is Luiz Inácio Lula da Silva.,UNKNOWN
Gamma ray bursts are some of the most powerful objects observed in the Universe and are thought to signal the birth of black holes. Swift is designed to detect the bursts and automatically re-orient itself to gather images and data of the phenomenon.,Gamma rays are forms of electromagnetic radiation.,UNKNOWN
Most recently US Secretary of State Condoleezza Rice called North Korea an outpost of tyranny enraging Kim Jong-il  the leader of North Korea.,Condoleezza Rice is the U.S. Secretary of State.,YES
U.S. Secretary of State Condoleeza Rice has expressed her anger after a meeting with Sudanese President Omar Hassan al-Bashir  during which her aides and staff were mistreated by Sudanese security agents.,Condoleezza Rice is the U.S. Secretary of State.,YES
James Wilkinson Ms. Rice's communications director was shoved against a wall by guards as he tried to enter the meeting.,Condoleezza Rice is the U.S. Secretary of State.,UNKNOWN
Romania currently supplies one of the world's largest contingents of troops in Iraq with nearly 1000 people.,Romania sent 730 troops in Iraq.,NO
Don Brash leader of the New Zealand National Party said that the White Crusaders of the Racial Holy War are a small fascist underbelly hell-bent on causing division and destroying New Zealand's egalitarian ethos.,Don Brash is the leader of the New Zealand National Party.,YES
Alternately known as brash emotional and brilliant the maverick Kasparov could be a formidable opponent in the realm of politics.,Don Brash is the leader of the New Zealand National Party.,UNKNOWN
NASA's Saturn exploration spacecraft Cassini  has discovered an atmosphere about the moon Enceladus . This is the first such discovery by Cassini other than Titan  of the presence of an atmosphere around a Saturn moon.,Titan is the fifteenth of Saturn's known satellites.,UNKNOWN
The beleaguered Euro-Disney theme park outside Paris is doing so poorly it might have to close unless it gets help soon from its lenders the chairman of Walt Disney Co. said in an interview published Friday.,Euro-Disney is a theme park outside Paris.,YES
The Pharos a monumental lighthouse built around 280 BC and standing 330 ft high lit the entrance to Alexandria harbour for centuries but archeologists have never been able to identify positively any remains.,The Pharos Lighthouse was located in Alexandria.,YES
The Pharos a monumental lighthouse built around 280 BC and standing 330 ft high lit the entrance to Alexandria harbour for centuries but archeologists have never been able to identify positively any remains.,The Pharos Lighthouse was built around 280 BC.,YES
Lin Piao after all was the creator of Mao's Little Red Book of quotations.,Lin Piao wrote the Little Red Book.,YES
New Delhi: More than 100 Nobel prize winners two US congressmen and leading labour organizations have expressed concern over threats against the life of Kailash Satyarthi India's leading opponent of child labour.,Kailash Satyarthi India's leading opponent of child labour.,YES
The hurdler suspended in 1993 for taking the anabolic steroid Nandrolone was cleared after a three judge arbitration panel ruled that the case against her could not be proved beyond reasonable doubt .,Nandrolone is a steroid.,YES
Even while accepting the Russian plan IMF Managing Director Michel Camdessus noted that the efficiency of Russia's State Taxation Service is declining rapidly.,Michel Camdessus is managing director of IMF.,YES
Madrid: Luis Roldan the former Spanish chief of police who fled the country 10 months ago after allegedly hiving off millions of pounds from secret government funds was on his way home to a prison cell last night after being captured in Bangkok.,Luis Roldan was director of police from 1986 to 1993.,UNKNOWN
When the Berlin Wall fell in early November 1989 Berlin's east and west sections were rejoined to create the third-largest city in Europe  with a population of about 3 million.,The Berlin Wall was torn down in November 1989.,YES
Rolf Ekeus the Swedish diplomat who chairs the commission said that while Baghdad had been cooperative in helping his panel establish procedures for monitoring and verifying the weapons destruction it is unclear how the Iraqis will react once the system is in operation .,Rolf Ekeus is a Swedish diplomat.,YES
Heaney had joined 'a distinguished group of Irishmen  who have been honoured with this prize for their contribution to Irish literature in the twentieth century.',Heaney was awarded the Nobel Prize for literature in 1995.,UNKNOWN
For the case of Aldrich Hazen (Rick) Ames  and his Colombian-born wife  Maria del Rosario Casas Ames arrested by the FBI on charges that they were Russian spies  is so rich in mysteries  puzzles  riddles and contradictions that the answers may never be untangled even as the CIA's counterintell.,Aldrich Hazen Ames is married to Rosario Casas Ames.,YES
Fest : In the Name of the Father an Academy Award contender starring Daniel Day-Lewis as a man wrongly convicted for an IRA bombing won the Golden Bear Award for best picture Monday at the Berlin International Film Festival.,The Berlin International Film Festival awards the Golden Bear.,YES
Since independence and the blood bath of partition  in which an estimated 15 million people were uprooted and 200,000 died  India and Pakistan have fought three wars  two over possession of Kashmir .,India and Pakistan have fought three wars for the possession of Kashmir.,YES
Bukowski attracted the attention of John Martin who founded Black Sparrow Press in 1965 specifically to publish him.,John Martin is the founder of Black Sparrow Press.,YES
New Zealand film director Peter Jackson is to make a 264-million-New Zealand-dollar (133 million U.S. dollars) trilogy based on Tolkien's fantasy classic Lord of The Rings the local TV station reported Tuesday evening.,Tolkien wrote the fantasy epic called Lord of the Rings.,YES
We look at the cool relationship between these two establishment families and how the party would fare with the son Texas Gov. George W. Bush and the wife Elizabeth Dole on the 2000 campaign trail.,The name of George W. Bush's wife is Laura.,UNKNOWN
